  #energy          xx             yy              zz              xy              yz              zx
  0.98277000E+01  0.43972727E+00  0.43972727E+00  0.43972727E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98414000E+01  0.43351599E+00  0.43351599E+00  0.43351599E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98552000E+01  0.42771425E+00  0.42771425E+00  0.42771425E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98689000E+01  0.42065439E+00  0.42065439E+00  0.42065439E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98827000E+01  0.41404343E+00  0.41404343E+00  0.41404343E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98964000E+01  0.40637593E+00  0.40637593E+00  0.40637593E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99102000E+01  0.39945807E+00  0.39945807E+00  0.39945807E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99239000E+01  0.39200643E+00  0.39200643E+00  0.39200643E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99377000E+01  0.38582039E+00  0.38582039E+00  0.38582039E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99514000E+01  0.37974760E+00  0.37974760E+00  0.37974760E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99652000E+01  0.37548124E+00  0.37548124E+00  0.37548124E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99789000E+01  0.37166381E+00  0.37166381E+00  0.37166381E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99927000E+01  0.36969048E+00  0.36969048E+00  0.36969048E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10006400E+02  0.36791695E+00  0.36791695E+00  0.36791695E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10020200E+02  0.36745166E+00  0.36745166E+00  0.36745166E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10033900E+02  0.36660706E+00  0.36660706E+00  0.36660706E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10047600E+02  0.36573835E+00  0.36573835E+00  0.36573835E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10061400E+02  0.36526289E+00  0.36526289E+00  0.36526289E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10075100E+02  0.36376155E+00  0.36376155E+00  0.36376155E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10088900E+02  0.36264138E+00  0.36264138E+00  0.36264138E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10102600E+02  0.36065287E+00  0.36065287E+00  0.36065287E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10116400E+02  0.35919159E+00  0.35919159E+00  0.35919159E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10130100E+02  0.35705804E+00  0.35705804E+00  0.35705804E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10143900E+02  0.35556189E+00  0.35556189E+00  0.35556189E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10157600E+02  0.35343452E+00  0.35343452E+00  0.35343452E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10171400E+02  0.35202516E+00  0.35202516E+00  0.35202516E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10185100E+02  0.34999775E+00  0.34999775E+00  0.34999775E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10198900E+02  0.34872942E+00  0.34872942E+00  0.34872942E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10212600E+02  0.34699485E+00  0.34699485E+00  0.34699485E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10226300E+02  0.34535623E+00  0.34535623E+00  0.34535623E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10240100E+02  0.34444846E+00  0.34444846E+00  0.34444846E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10253800E+02  0.34301187E+00  0.34301187E+00  0.34301187E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10267600E+02  0.34240534E+00  0.34240534E+00  0.34240534E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10281300E+02  0.34147022E+00  0.34147022E+00  0.34147022E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10295100E+02  0.34159774E+00  0.34159774E+00  0.34159774E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10308800E+02  0.34160451E+00  0.34160451E+00  0.34160451E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10322600E+02  0.34281210E+00  0.34281210E+00  0.34281210E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10336300E+02  0.34394247E+00  0.34394247E+00  0.34394247E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10350100E+02  0.34611655E+00  0.34611655E+00  0.34611655E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10363800E+02  0.34780128E+00  0.34780128E+00  0.34780128E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10377600E+02  0.35005152E+00  0.35005152E+00  0.35005152E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10391300E+02  0.35125087E+00  0.35125087E+00  0.35125087E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10405100E+02  0.35253173E+00  0.35253173E+00  0.35253173E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10418800E+02  0.35243599E+00  0.35243599E+00  0.35243599E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10432500E+02  0.35157311E+00  0.35157311E+00  0.35157311E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10446300E+02  0.35063384E+00  0.35063384E+00  0.35063384E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10460000E+02  0.34842456E+00  0.34842456E+00  0.34842456E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10473800E+02  0.34643688E+00  0.34643688E+00  0.34643688E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10487500E+02  0.34354625E+00  0.34354625E+00  0.34354625E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10501300E+02  0.34118351E+00  0.34118351E+00  0.34118351E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10515000E+02  0.33815083E+00  0.33815083E+00  0.33815083E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10528800E+02  0.33592800E+00  0.33592800E+00  0.33592800E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10542500E+02  0.33327208E+00  0.33327208E+00  0.33327208E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10556300E+02  0.33159810E+00  0.33159810E+00  0.33159810E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10570000E+02  0.32967466E+00  0.32967466E+00  0.32967466E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10583800E+02  0.32868942E+00  0.32868942E+00  0.32868942E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10597500E+02  0.32744779E+00  0.32744779E+00  0.32744779E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10611200E+02  0.32634545E+00  0.32634545E+00  0.32634545E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10625000E+02  0.32586778E+00  0.32586778E+00  0.32586778E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10638700E+02  0.32467440E+00  0.32467440E+00  0.32467440E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10652500E+02  0.32398803E+00  0.32398803E+00  0.32398803E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10666200E+02  0.32255906E+00  0.32255906E+00  0.32255906E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10680000E+02  0.32161993E+00  0.32161993E+00  0.32161993E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10693700E+02  0.31998580E+00  0.31998580E+00  0.31998580E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10707500E+02  0.31886497E+00  0.31886497E+00  0.31886497E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10721200E+02  0.31701914E+00  0.31701914E+00  0.31701914E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10735000E+02  0.31555253E+00  0.31555253E+00  0.31555253E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10748700E+02  0.31325636E+00  0.31325636E+00  0.31325636E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10762500E+02  0.31119672E+00  0.31119672E+00  0.31119672E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10776200E+02  0.30829792E+00  0.30829792E+00  0.30829792E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10790000E+02  0.30573101E+00  0.30573101E+00  0.30573101E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10803700E+02  0.30254811E+00  0.30254811E+00  0.30254811E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10817400E+02  0.29939004E+00  0.29939004E+00  0.29939004E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10831200E+02  0.29685338E+00  0.29685338E+00  0.29685338E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10844900E+02  0.29395401E+00  0.29395401E+00  0.29395401E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10858700E+02  0.29181177E+00  0.29181177E+00  0.29181177E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10872400E+02  0.28927156E+00  0.28927156E+00  0.28927156E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10886200E+02  0.28739567E+00  0.28739567E+00  0.28739567E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10899900E+02  0.28499626E+00  0.28499626E+00  0.28499626E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10913700E+02  0.28306616E+00  0.28306616E+00  0.28306616E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10927400E+02  0.28061334E+00  0.28061334E+00  0.28061334E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10941200E+02  0.27867209E+00  0.27867209E+00  0.27867209E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10954900E+02  0.27633582E+00  0.27633582E+00  0.27633582E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10968700E+02  0.27470802E+00  0.27470802E+00  0.27470802E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10982400E+02  0.27295217E+00  0.27295217E+00  0.27295217E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10996200E+02  0.27211037E+00  0.27211037E+00  0.27211037E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11009900E+02  0.27128038E+00  0.27128038E+00  0.27128038E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11023600E+02  0.27079852E+00  0.27079852E+00  0.27079852E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11037400E+02  0.27099744E+00  0.27099744E+00  0.27099744E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11051100E+02  0.27072548E+00  0.27072548E+00  0.27072548E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11064900E+02  0.27080162E+00  0.27080162E+00  0.27080162E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11078600E+02  0.27009260E+00  0.27009260E+00  0.27009260E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11092400E+02  0.26949355E+00  0.26949355E+00  0.26949355E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11106100E+02  0.26798519E+00  0.26798519E+00  0.26798519E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11119900E+02  0.26655654E+00  0.26655654E+00  0.26655654E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11133600E+02  0.26426807E+00  0.26426807E+00  0.26426807E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11147400E+02  0.26218548E+00  0.26218548E+00  0.26218548E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11161100E+02  0.25941599E+00  0.25941599E+00  0.25941599E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11174900E+02  0.25696927E+00  0.25696927E+00  0.25696927E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11188600E+02  0.25414034E+00  0.25414034E+00  0.25414034E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11202300E+02  0.25142447E+00  0.25142447E+00  0.25142447E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11216100E+02  0.24928549E+00  0.24928549E+00  0.24928549E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11229800E+02  0.24701347E+00  0.24701347E+00  0.24701347E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11243600E+02  0.24552248E+00  0.24552248E+00  0.24552248E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11257300E+02  0.24394111E+00  0.24394111E+00  0.24394111E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11271100E+02  0.24299013E+00  0.24299013E+00  0.24299013E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11284800E+02  0.24178042E+00  0.24178042E+00  0.24178042E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11298600E+02  0.24088654E+00  0.24088654E+00  0.24088654E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11312300E+02  0.23931157E+00  0.23931157E+00  0.23931157E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11326100E+02  0.23764170E+00  0.23764170E+00  0.23764170E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11339800E+02  0.23495755E+00  0.23495755E+00  0.23495755E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11353600E+02  0.23201485E+00  0.23201485E+00  0.23201485E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11367300E+02  0.22810101E+00  0.22810101E+00  0.22810101E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11381100E+02  0.22407437E+00  0.22407437E+00  0.22407437E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11394800E+02  0.21938149E+00  0.21938149E+00  0.21938149E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11408500E+02  0.21459926E+00  0.21459926E+00  0.21459926E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11422300E+02  0.21017708E+00  0.21017708E+00  0.21017708E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11436000E+02  0.20571369E+00  0.20571369E+00  0.20571369E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11449800E+02  0.20195625E+00  0.20195625E+00  0.20195625E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11463500E+02  0.19843911E+00  0.19843911E+00  0.19843911E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11477300E+02  0.19572324E+00  0.19572324E+00  0.19572324E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11491000E+02  0.19323350E+00  0.19323350E+00  0.19323350E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11504800E+02  0.19144033E+00  0.19144033E+00  0.19144033E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11518500E+02  0.18975849E+00  0.18975849E+00  0.18975849E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11532300E+02  0.18861038E+00  0.18861038E+00  0.18861038E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11546000E+02  0.18739401E+00  0.18739401E+00  0.18739401E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11559800E+02  0.18660346E+00  0.18660346E+00  0.18660346E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11573500E+02  0.18566358E+00  0.18566358E+00  0.18566358E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11587200E+02  0.18474023E+00  0.18474023E+00  0.18474023E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11601000E+02  0.18410320E+00  0.18410320E+00  0.18410320E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11614700E+02  0.18314977E+00  0.18314977E+00  0.18314977E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11628500E+02  0.18244224E+00  0.18244224E+00  0.18244224E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11642200E+02  0.18143947E+00  0.18143947E+00  0.18143947E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11656000E+02  0.18069708E+00  0.18069708E+00  0.18069708E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11669700E+02  0.17975534E+00  0.17975534E+00  0.17975534E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11683500E+02  0.17923982E+00  0.17923982E+00  0.17923982E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11697200E+02  0.17876102E+00  0.17876102E+00  0.17876102E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11711000E+02  0.17881980E+00  0.17881980E+00  0.17881980E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11724700E+02  0.17898758E+00  0.17898758E+00  0.17898758E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11738500E+02  0.17984332E+00  0.17984332E+00  0.17984332E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11752200E+02  0.18082404E+00  0.18082404E+00  0.18082404E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11766000E+02  0.18244382E+00  0.18244382E+00  0.18244382E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11779700E+02  0.18410221E+00  0.18410221E+00  0.18410221E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11793400E+02  0.18590266E+00  0.18590266E+00  0.18590266E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11807200E+02  0.18800954E+00  0.18800954E+00  0.18800954E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11820900E+02  0.18967596E+00  0.18967596E+00  0.18967596E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11834700E+02  0.19136528E+00  0.19136528E+00  0.19136528E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11848400E+02  0.19242003E+00  0.19242003E+00  0.19242003E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11862200E+02  0.19332589E+00  0.19332589E+00  0.19332589E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11875900E+02  0.19346091E+00  0.19346091E+00  0.19346091E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11889700E+02  0.19344839E+00  0.19344839E+00  0.19344839E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11903400E+02  0.19270321E+00  0.19270321E+00  0.19270321E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11917200E+02  0.19200826E+00  0.19200826E+00  0.19200826E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11930900E+02  0.19077130E+00  0.19077130E+00  0.19077130E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11944700E+02  0.18977080E+00  0.18977080E+00  0.18977080E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11958400E+02  0.18855831E+00  0.18855831E+00  0.18855831E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11972100E+02  0.18744509E+00  0.18744509E+00  0.18744509E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11985900E+02  0.18685798E+00  0.18685798E+00  0.18685798E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11999600E+02  0.18631511E+00  0.18631511E+00  0.18631511E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12013400E+02  0.18656911E+00  0.18656911E+00  0.18656911E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12027100E+02  0.18706269E+00  0.18706269E+00  0.18706269E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12040900E+02  0.18846651E+00  0.18846651E+00  0.18846651E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12054600E+02  0.19024213E+00  0.19024213E+00  0.19024213E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12068400E+02  0.19294222E+00  0.19294222E+00  0.19294222E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12082100E+02  0.19586835E+00  0.19586835E+00  0.19586835E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12095900E+02  0.19956366E+00  0.19956366E+00  0.19956366E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12109600E+02  0.20324082E+00  0.20324082E+00  0.20324082E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12123400E+02  0.20740314E+00  0.20740314E+00  0.20740314E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12137100E+02  0.21117704E+00  0.21117704E+00  0.21117704E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12150900E+02  0.21508897E+00  0.21508897E+00  0.21508897E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12164600E+02  0.21822284E+00  0.21822284E+00  0.21822284E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12178300E+02  0.22070936E+00  0.22070936E+00  0.22070936E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12192100E+02  0.22269144E+00  0.22269144E+00  0.22269144E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12205800E+02  0.22328915E+00  0.22328915E+00  0.22328915E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12219600E+02  0.22318436E+00  0.22318436E+00  0.22318436E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12233300E+02  0.22169249E+00  0.22169249E+00  0.22169249E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12247100E+02  0.21972890E+00  0.21972890E+00  0.21972890E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12260800E+02  0.21669020E+00  0.21669020E+00  0.21669020E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12274600E+02  0.21364293E+00  0.21364293E+00  0.21364293E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12288300E+02  0.21002135E+00  0.21002135E+00  0.21002135E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12302100E+02  0.20677579E+00  0.20677579E+00  0.20677579E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
